   316.9 +6395859.682  +228375.218       +0.000   -63.202563 +1055.000493    +0.000000 -0.5010990503 -0.4988985301 +0.4988985301 +0.5010990503 +0.00000 +0.02228 +0.00000     873.006  3.56786 -0.0241445 +1.66263  +21798.65    +0.035527 +5097.458565
   317.0 +6395853.392  +228480.734       +0.000   -62.568759 +1055.340263    +0.000000 -0.5016592503 -0.4983352267 +0.4983352267 +0.5016592503 +0.00000 +0.02268 +0.00000     872.974  3.56888 -0.0235104 +1.70984  +21796.13    +0.035439 +5101.633299
   317.1 +6395847.167  +228586.284       +0.000   -61.892966 +1055.675447    +0.000000 -0.5022287039 -0.4977613189 +0.4977613189 +0.5022287039 +0.00000 +0.02307 +0.00000     872.942  3.56988 -0.0228372 +1.75061  +21793.68    +0.035352 +5105.718077
   317.2 +6395841.011  +228691.867       +0.000   -61.175130 +1056.005755    +0.000000 -0.5028071991 -0.4971769527 +0.4971769527 +0.5028071991 +0.00000 +0.02346 +0.00000     872.909  3.57085 -0.0221249 +1.79147  +21791.30    +0.035267 +5109.709850
   317.3 +6395834.929  +228797.483       +0.000   -60.415216 +1056.330895    +0.000000 -0.5033945241 -0.4965822740 +0.4965822740 +0.5033945241 +0.00000 +0.02384 +0.00000     872.877  3.57180 -0.0213736 +1.83240  +21788.99    +0.035183 +5113.605604
   317.4 +6395828.925  +228903.132       +0.000   -59.613211 +1056.650571    +0.000000 -0.5039904679 -0.4959774290 +0.4959774290 +0.5039904679 +0.00000 +0.02421 +0.00000     872.845  3.57272 -0.0205832 +1.87338  +21786.77    +0.035100 +5117.402362
   317.5 +6395823.004  +229008.812       +0.000   -58.769123 +1056.964485    +0.000000 -0.5045948200 -0.4953625637 +0.4953625637 +0.5045948200 +0.00000 +0.02458 +0.00000     872.812  3.57362 -0.0197539 +1.91438  +21784.63    +0.035019 +5121.097189
   317.6 +6395817.169  +229114.523       +0.000   -57.882980 +1057.272337    +0.000000 -0.5052073708 -0.4947378240 +0.4947378240 +0.5052073708 +0.00000 +0.02493 +0.00000     872.780  3.57449 -0.0188856 +1.95540  +21782.59    +0.034939 +5124.687195
   317.7 +6395811.424  +229220.264       +0.000   -56.954829 +1057.573822    +0.000000 -0.5058279034 -0.4941033638 +0.4941033638 +0.5058279034 +0.00000 +0.02528 +0.00000     872.747  3.57534 -0.0179785 +1.99639  +21780.63    +0.034082 +5128.169537
   317.8 +6395805.774  +229326.036       +0.000   -55.984751 +1057.868639    +0.000000 -0.5064558338 -0.4934597151 +0.4934597151 +0.5064558338 +0.00000 +0.02559 +0.00000     872.715  3.57616 -0.0170326 +2.03731  +21778.78    +0.031862 +5131.541464
   317.9 +6395800.224  +229431.836       +0.000   -54.972914 +1058.156491    +0.000000 -0.5070900485 -0.4928079593 +0.4928079593 +0.5070900485 +0.00000 +0.02586 +0.00000     872.682  3.57695 -0.0160480 +2.07804  +21777.02    +0.029566 +5134.800444
   318.0 +6395794.776  +229537.665       +0.000   -53.919598 +1058.437098    +0.000000 -0.5077293679 -0.4921492569 +0.4921492569 +0.5077293679 +0.00000 +0.02607 +0.00000     872.650  3.57771 -0.0150252 +2.11849  +21775.37    +0.027193 +5137.944259
   318.1 +6395789.436  +229643.522       +0.000   -52.825202 +1058.710192    +0.000000 -0.5083725849 -0.4914848086 +0.4914848086 +0.5083725849 +0.00000 +0.02624 +0.00000     872.617  3.57845 -0.0139645 +2.15853  +21773.83    +0.024747 +5140.971041
   318.2 +6395784.207  +229749.406       +0.000   -51.690237 +1058.975525    +0.000000 -0.5090184663 -0.4908158546 +0.4908158546 +0.5090184663 +0.00000 +0.02636 +0.00000     872.585  3.57915 -0.0128663 +2.19804  +21772.41    +0.022229 +5143.879304
   318.3 +6395779.093  +229855.316       +0.000   -50.515335 +1059.232873    +0.000000 -0.5096657546 -0.4901436736 +0.4901436736 +0.5096657546 +0.00000 +0.02642 +0.00000     872.552  3.57983 -0.0117312 +2.23691  +21771.10    +0.019640 +5146.667962
   318.4 +6395774.099  +229961.251       +0.000   -49.301243 +1059.482033    +0.000000 -0.5103131698 -0.4894695812 +0.4894695812 +0.5103131698 +0.00000 +0.02644 +0.00000     872.519  3.58048 -0.0105601 +2.27502  +21769.91    +0.016984 +5149.336365
   318.5 +6395769.228  +230067.211       +0.000   -48.048828 +1059.722828    +0.000000 -0.5109594105 -0.4887949294 +0.4887949294 +0.5109594105 +0.00000 +0.02640 +0.00000     872.487  3.58110 -0.0093536 +2.31226  +21768.85    +0.014262 +5151.884316
   318.6 +6395764.484  +230173.194       +0.000   -46.759072 +1059.955112    +0.000000 -0.5116031562 -0.4881211045 +0.4881211045 +0.5116031562 +0.00000 +0.02630 +0.00000     872.454  3.58169 -0.0081128 +2.34850  +21767.92    +0.011479 +5154.312094
   318.7 +6395759.871  +230279.200       +0.000   -45.433077 +1060.178771    +0.000000 -0.5122430694 -0.4874495256 +0.4874495256 +0.5122430694 +0.00000 +0.02615 +0.00000     872.421  3.58225 -0.0068385 +2.38362  +21767.13    +0.008636 +5156.620478
   318.8 +6395755.392  +230385.228       +0.000   -44.072062 +1060.393723    +0.000000 -0.5128777967 -0.4867816428 +0.4867816428 +0.5128777967 +0.00000 +0.02595 +0.00000     872.389  3.58278 -0.0055321 +2.41751  +21766.47    +0.005737 +5158.810765
   318.9 +6395751.051  +230491.278       +0.000   -42.677361 +1060.599923    +0.000000 -0.5135059716 -0.4861189353 +0.4861189353 +0.5135059716 +0.00000 +0.02568 +0.00000     872.356  3.58328 -0.0041946 +2.45004  +21765.95    +0.002787 +5160.884784
   319.0 +6395746.851  +230597.347       +0.000   -41.250426 +1060.797365    +0.000000 -0.5141262160 -0.4854629090 +0.4854629090 +0.5141262160 +0.00000 +0.02536 +0.00000     872.323  3.58376 -0.0028275 +2.48111  +21765.57    -0.000212 +5162.844911
   319.1 +6395742.794  +230703.436       +0.000   -39.792822 +1060.986080    +0.000000 -0.5147371427 -0.4848150946 +0.4848150946 +0.5147371427 +0.00000 +0.02498 +0.00000     872.290  3.58420 -0.0014322 +2.51059  +21765.34    -0.003255 +5164.694050
   319.2 +6395738.886  +230809.543       +0.000   -38.306225 +1061.166143    +0.000000 -0.5153373569 -0.4841770445 +0.4841770445 +0.5153373569 +0.00000 +0.02454 +0.00000     872.258  3.58463 -0.0000102 +2.53838  +21765.26    -0.006338 +5166.435676
   319.3 +6395735.127  +230915.668       +0.000   -36.792427 +1061.337673    +0.000000 -0.5159254620 -0.4835503278 +0.4835503278 +0.5159254620 +0.00000 +0.02404 +0.00000     872.225  3.58502 +0.0014367 +2.56435  +21765.33    -0.008714 +5168.073854
   319.4 +6395731.520  +231021.809       +0.000   -35.253311 +1061.500833    +0.000000 -0.5165004737 -0.4829360852 +0.4829360852 +0.5165004737 +0.00000 +0.02353 +0.00000     872.192  3.58540 +0.0029069 +2.58846  +21765.56    -0.008753 +5169.613204
   319.5 +6395728.069  +231127.967       +0.000   -33.690783 +1061.655812    +0.000000 -0.5170622404 -0.4823345740 +0.4823345740 +0.5170622404 +0.00000 +0.02301 +0.00000     872.159  3.58575 +0.0043986 +2.61070  +21765.94    -0.008783 +5171.058621
   319.6 +6395724.775  +231234.140       +0.000   -32.106714 +1061.802819    +0.000000 -0.5176107174 -0.4817459359 +0.4817459359 +0.5176107174 +0.00000 +0.02248 +0.00000     872.127  3.58608 +0.0059100 +2.63111  +21766.49    -0.008805 +5172.415094
   319.7 +6395721.640  +231340.327       +0.000   -30.502942 +1061.942073    +0.000000 -0.5181458700 -0.4811703014 +0.4811703014 +0.5181458700 +0.00000 +0.02195 +0.00000     872.094  3.58639 +0.0074395 +2.64971  +21767.19    -0.008819 +5173.687687
   319.8 +6395718.667  +231446.527       +0.000   -28.881270 +1062.073812    +0.000000 -0.5186676723 -0.4806077893 +0.4806077893 +0.5186676723 +0.00000 +0.02142 +0.00000     872.061  3.58668 +0.0089854 +2.66655  +21768.06    -0.008824 +5174.881515
   319.9 +6395715.857  +231552.740       +0.000   -27.243465 +1062.198284    +0.000000 -0.5191761079 -0.4800585072 +0.4800585072 +0.5191761079 +0.00000 +0.02089 +0.00000     872.028  3.58696 +0.0105460 +2.68165  +21769.09    -0.008821 +5176.001734
   320.0 +6395713.211  +231658.966       +0.000   -25.591259 +1062.315750    +0.000000 -0.5196711688 -0.4795225517 +0.4795225517 +0.5196711688 +0.00000 +0.02036 +0.00000     871.995  3.58721 +0.0121197 +2.69504  +21770.29    -0.008810 +5177.053520
   320.1 +6395710.730  +231765.203       +0.000   -23.926347 +1062.426483    +0.000000 -0.5201528560 -0.4790000079 +0.4790000079 +0.5201528560 +0.00000 +0.01982 +0.00000     871.963  3.58746 +0.0137051 +2.70676  +21771.66    -0.008791 +5178.042055
   320.2 +6395708.417  +231871.450       +0.000   -22.250386 +1062.530764    +0.000000 -0.5206211788 -0.4784909502 +0.4784909502 +0.5206211788 +0.00000 +0.01928 +0.00000     871.930  3.58769 +0.0153005 +2.71685  +21773.20    -0.008764 +5178.972509
   320.3 +6395706.272  +231977.708       +0.000   -20.564998 +1062.628884    +0.000000 -0.5210761544 -0.4779954419 +0.4779954419 +0.5210761544 +0.00000 +0.01874 +0.00000     871.897  3.58790 +0.0169044 +2.72534  +21774.90    -0.008728 +5179.850031
   320.4 +6395704.296  +232083.976       +0.000   -18.871766 +1062.721140    +0.000000 -0.5215178081 -0.4775135358 +0.4775135358 +0.5215178081 +0.00000 +0.01821 +0.00000     871.864  3.58811 +0.0185155 +2.73226  +21776.78    -0.008685 +5180.679732
   320.5 +6395702.490  +232190.252       +0.000   -17.172236 +1062.807836    +0.000000 -0.5219461731 -0.4770452740 +0.4770452740 +0.5219461731 +0.00000 +0.01767 +0.00000     871.831  3.58830 +0.0201322 +2.73766  +21778.83    -0.008635 +5181.466674
   320.6 +6395700.853  +232296.537       +0.000   -15.467915 +1062.889283    +0.000000 -0.5223612895 -0.4765906883 +0.4765906883 +0.5223612895 +0.00000 +0.01713 +0.00000     871.798  3.58849 +0.0217531 +2.74156  +21781.05    -0.008577 +5182.215858
   320.7 +6395699.388  +232402.829       +0.000   -13.760273 +1062.965796    +0.000000 -0.5227632049 -0.4761498005 +0.4761498005 +0.5227632049 +0.00000 +0.01659 +0.00000     871.766  3.58867 +0.0233769 +2.74402  +21783.45    -0.008511 +5182.932216
   320.8 +6395698.093  +232509.129       +0.000   -12.050742 +1063.037692    +0.000000 -0.5231519738 -0.4757226221 +0.4757226221 +0.5231519738 +0.00000 +0.01606 +0.00000     871.733  3.58884 +0.0250023 +2.74505  +21786.01    -0.008439 +5183.620597
   320.9 +6395696.969  +232615.436       +0.000   -10.340714 +1063.105292    +0.000000 -0.5235276573 -0.4753091550 +0.4753091550 +0.5235276573 +0.00000 +0.01552 +0.00000     871.700  3.58901 +0.0266280 +2.74470  +21788.75    -0.008360 +5184.285760
   321.0 +6395696.016  +232721.750       +0.000    -8.631546 +1063.168920    +0.000000 -0.5238903229 -0.4749093917 +0.4749093917 +0.5238903229 +0.00000 +0.01499 +0.00000     871.667  3.58917 +0.0282527 +2.74301  +21791.67    -0.008274 +5184.932365
   321.1 +6395695.234  +232828.070       +0.000    -6.924555 +1063.228900    +0.000000 -0.5242400444 -0.4745233151 +0.4745233151 +0.5242400444 +0.00000 +0.01445 +0.00000     871.634  3.58933 +0.0298751 +2.74001  +21794.75    -0.008182 +5185.564969
   321.2 +6395694.622  +232934.395       +0.000    -5.221020 +1063.285555    +0.000000 -0.5245769013 -0.4741508992 +0.4741508992 +0.5245769013 +0.00000 +0.01393 +0.00000     871.601  3.58949 +0.0314942 +2.72706  +21798.01    -0.008084 +5186.188012
   321.3 +6395694.181  +233040.726       +0.000    -3.539204 +1063.338443    +0.000000 -0.5249009923 -0.4737920946 +0.4737920946 +0.5249009923 +0.00000 +0.01340 +0.00000     871.569  3.58883 +0.0330926 +2.70023  +21801.44    -0.008017 +5099.360817
   321.4 +6395693.905  +233147.062       +0.000    -1.888067 +1063.387433    +0.000000 -0.5252125419 -0.4734467091 +0.4734467091 +0.5252125419 +0.00000 +0.01289 +0.00000     871.536  3.58898 +0.0346621 +2.68144  +21805.04    -0.007914 +5099.940771
   321.5 +6395693.795  +233253.403       +0.000    -0.242914 +1063.433958    +0.000000 -0.5255116748 -0.4731146586 +0.4731146586 +0.5255116748 +0.00000 +0.01237 +0.00000     871.504  3.58913 +0.0362258 +2.67470  +21808.80    -0.007805 +5100.520475
   321.6 +6395693.848  +233359.749       +0.000    +1.395136 +1063.478326    +0.000000 -0.5257984842 -0.4727958909 +0.4727958909 +0.5257984842 +0.00000 +0.01186 +0.00000     871.472  3.58928 +0.0377827 +2.66684  +21812.73    -0.007691 +5101.103766
   321.7 +6395694.065  +233466.099       +0.000    +3.024998 +1063.520847    +0.000000 -0.5260730684 -0.4724903461 +0.4724903461 +0.5260730684 +0.00000 +0.01135 +0.00000     871.439  3.58944 +0.0393318 +2.65791  +21816.83    -0.007573 +5101.694358
   321.8 +6395694.445  +233572.453       +0.000    +4.645621 +1063.561823    +0.000000 -0.5263355298 -0.4721979568 +0.4721979568 +0.5263355298 +0.00000 +0.01085 +0.00000     871.407  3.58960 +0.0408720 +2.64793  +21821.09    -0.007449 +5102.295836
   321.9 +6395694.986  +233678.811       +0.000    +6.255990 +1063.601555    +0.000000 -0.5265859754 -0.4719186485 +0.4719186485 +0.5265859754 +0.00000 +0.01035 +0.00000     871.375  3.58976 +0.0424025 +2.63694  +21825.51    -0.007321 +5102.911652
   322.0 +6395695.688  +233785.173       +0.000    +7.855124 +1063.640339    +0.000000 -0.5268245161 -0.4716523397 +0.4716523397 +0.5268245161 +0.00000 +0.00985 +0.00000     871.342  3.58992 +0.0439222 +2.62499  +21830.10    -0.007190 +5103.545129
   322.1 +6395696.549  +233891.539       +0.000    +9.442076 +1063.678466    +0.000000 -0.5270512667 -0.4713989420 +0.4713989420 +0.5270512667 +0.00000 +0.00936 +0.00000     871.310  3.59010 +0.0454304 +2.61209  +21834.84    -0.007054 +5104.199451
   322.2 +6395697.568  +233997.908       +0.000   +11.015933 +1063.716222    +0.000000 -0.5272663457 -0.4711583608 +0.4711583608 +0.5272663457 +0.00000 +0.00887 +0.00000     871.277  3.59027 +0.0469262 +2.59828  +21839.75    -0.006914 +5104.877669
   322.3 +6395698.744  +234104.282       +0.000   +12.575815 +1063.753888    +0.000000 -0.5274698749 -0.4709304952 +0.4709304952 +0.5274698749 +0.00000 +0.00839 +0.00000     871.245  3.59046 +0.0484086 +2.58361  +21844.82    -0.006771 +5105.582695
   322.4 +6395700.075  +234210.659       +0.000   +14.120874 +1063.791738    +0.000000 -0.5276619795 -0.4707152383 +0.4707152383 +0.5276619795 +0.00000 +0.00791 +0.00000     871.213  3.59065 +0.0498770 +2.56809  +21850.04    -0.006625 +5106.317307
   322.5 +6395701.560  +234317.040       +0.000   +15.650295 +1063.830041    +0.000000 -0.5278427878 -0.4705124775 +0.4705124775 +0.5278427878 +0.00000 +0.00744 +0.00000     871.180  3.59085 +0.0513305 +2.55177  +21855.42    -0.006476 +5107.084141
   322.6 +6395703.197  +234423.425       +0.000   +17.163295 +1063.869057    +0.000000 -0.5280124309 -0.4703220949 +0.4703220949 +0.5280124309 +0.00000 +0.00697 +0.00000     871.148  3.59106 +0.0527684 +2.53467  +21860.95    -0.006325 +5107.885702
   322.7 +6395704.984  +234529.814       +0.000   +18.659123 +1063.909043    +0.000000 -0.5281710425 -0.4701439673 +0.4701439673 +0.5281710425 +0.00000 +0.00650 +0.00000     871.115  3.59128 +0.0541899 +2.51684  +21866.63    -0.006170 +5108.724354
   322.8 +6395706.920  +234636.206       +0.000   +20.137057 +1063.950245    +0.000000 -0.5283187588 -0.4699779667 +0.4699779667 +0.5283187588 +0.00000 +0.00604 +0.00000     871.083  3.59151 +0.0555945 +2.49829  +21872.47    -0.006014 +5109.602329
   322.9 +6395709.004  +234742.604       +0.000   +21.596408 +1063.992903    +0.000000 -0.5284557187 -0.4698239601 +0.4698239601 +0.5284557187 +0.00000 +0.00559 +0.00000     871.051  3.59175 +0.0569814 +2.47906  +21878.45    -0.005856 +5110.521725
   323.0 +6395711.232  +234849.005       +0.000   +23.036515 +1064.037251    +0.000000 -0.5285820627 -0.4696818105 +0.4696818105 +0.5285820627 +0.00000 +0.00514 +0.00000     871.018  3.59200 +0.0583500 +2.45919  +21884.58    -0.005696 +5111.484507
   323.1 +6395713.603  +234955.411       +0.000   +24.456748 +1064.083513    +0.000000 -0.5286979336 -0.4695513763 +0.4695513763 +0.5286979336 +0.00000 +0.00470 +0.00000     870.986  3.59227 +0.0596997 +2.43870  +21890.85    -0.005534 +5112.492510
   323.2 +6395716.115  +235061.821       +0.000   +25.856504 +1064.131905    +0.000000 -0.5288034762 -0.4694325123 +0.4694325123 +0.5288034762 +0.00000 +0.00427 +0.00000     870.953  3.59254 +0.0610299 +2.40713  +21897.27    -0.005371 +5113.547442
   323.3 +6395718.766  +235168.237       +0.000   +27.214670 +1064.181590    +0.000000 -0.5288988561 -0.4693250473 +0.4693250473 +0.5288988561 +0.00000 +0.00384 +0.00000     870.921  3.59201 +0.0623208 +2.36689  +21903.83    -0.005266 +5028.374888
   323.4 +6395721.551  +235274.658       +0.000   +28.535350 +1064.232822    +0.000000 -0.5289843217 -0.4692287155 +0.4692287155 +0.5289843217 +0.00000 +0.00342 +0.00000     870.889  3.59230 +0.0635763 +2.33720  +21910.52    -0.005107 +5029.467899
   323.5 +6395724.466  +235381.083       +0.000   +29.835090 +1064.286610    +0.000000 -0.5290600297 -0.4691433523 +0.4691433523 +0.5290600297 +0.00000 +0.00301 +0.00000     870.857  3.59260 +0.0648119 +2.31572  +21917.35    -0.004947 +5030.608221
   323.6 +6395727.510  +235487.515       +0.000   +31.113393 +1064.343136    +0.000000 -0.5291261229 -0.4690688074 +0.4690688074 +0.5291261229 +0.00000 +0.00261 +0.00000     870.826  3.59291 +0.0660270 +2.29375  +21924.31    -0.004786 +5031.797110
   323.7 +6395730.682  +235593.952       +0.000   +32.369786 +1064.402576    +0.000000 -0.5291827454 -0.4690049274 +0.4690049274 +0.5291827454 +0.00000 +0.00220 +0.00000     870.794  3.59324 +0.0672213 +2.27133  +21931.40    -0.004626 +5033.035713
   323.8 +6395733.977  +235700.395       +0.000   +33.603820 +1064.465096    +0.000000 -0.5292300424 -0.4689515564 +0.4689515564 +0.5292300424 +0.00000 +0.00181 +0.00000     870.762  3.59358 +0.0683943 +2.24848  +21938.61    -0.004464 +5034.325072
   323.9 +6395737.396  +235806.845       +0.000   +34.815073 +1064.530854    +0.000000 -0.5292681598 -0.4689085358 +0.4689085358 +0.5292681598 +0.00000 +0.00142 +0.00000     870.730  3.59393 +0.0695456 +2.22522  +21945.94    -0.004303 +5035.666125
   324.0 +6395740.934  +235913.301       +0.000   +36.003143 +1064.600001    +0.000000 -0.5292972447 -0.4688757050 +0.4688757050 +0.5292972447 +0.00000 +0.00104 +0.00000     870.698  3.59430 +0.0706749 +2.20159  +21953.40    -0.004142 +5037.059710
   324.1 +6395744.589  +236019.764       +0.000   +37.167655 +1064.672681    +0.000000 -0.5293174446 -0.4688529011 +0.4688529011 +0.5293174446 +0.00000 +0.00066 +0.00000     870.666  3.59467 +0.0717817 +2.17760  +21960.98    -0.003980 +5038.506568
   324.2 +6395748.361  +236126.235       +0.000   +38.308255 +1064.749029    +0.000000 -0.5293289076 -0.4688399594 +0.4688399594 +0.5293289076 +0.00000 +0.00030 +0.00000     870.634  3.59507 +0.0728656 +2.15329  +21968.68    -0.003820 +5040.007347
   324.3 +6395752.245  +236232.714       +0.000   +39.424612 +1064.829172    +0.000000 -0.5293317825 -0.4688367136 +0.4688367136 +0.5293317825 +0.00000 -0.00007 +0.00000     870.602  3.59547 +0.0739265 +2.12866  +21976.49    -0.003659 +5041.562603
   324.4 +6395756.239  +236339.201       +0.000   +40.516418 +1064.913229    +0.000000 -0.5293262184 -0.4688429956 +0.4688429956 +0.5293262184 +0.00000 -0.00042 +0.00000     870.570  3.59590 +0.0749640 +2.10376  +21984.41    -0.003500 +5043.172805
   324.5 +6395760.342  +236445.696       +0.000   +41.583384 +1065.001314    +0.000000 -0.5293123645 -0.4688586363 +0.4688586363 +0.5293123645 +0.00000 -0.00077 +0.00000     870.538  3.59633 +0.0759779 +2.07777  +21992.45    -0.003341 +5044.838337
   324.6 +6395764.550  +236552.201       +0.000   +42.623643 +1065.093401    +0.000000 -0.5292903704 -0.4688834651 +0.4688834651 +0.5292903704 +0.00000 -0.00112 +0.00000     870.506  3.59597 +0.0769663 +2.03627  +22000.59    -0.003183 +4961.414318
   324.7 +6395768.859  +236658.715       +0.000   +43.608687 +1065.187187    +0.000000 -0.5292604372 -0.4689172525 +0.4689172525 +0.5292604372 +0.00000 -0.00145 +0.00000     870.474  3.59641 +0.0779026 +1.99592  +22008.83    -0.003107 +4963.108947
   324.8 +6395773.266  +236765.238       +0.000   +44.569246 +1065.285112    +0.000000 -0.5292227535 -0.4689597821 +0.4689597821 +0.5292227535 +0.00000 -0.00178 +0.00000     870.443  3.59688 +0.0788156 +1.97119  +22017.17    -0.002956 +4964.856123
   324.9 +6395777.767  +236871.771       +0.000   +45.505100 +1065.387260    +0.000000 -0.5291774623 -0.4690108884 +0.4690108884 +0.5291774623 +0.00000 -0.00210 +0.00000     870.411  3.59736 +0.0797050 +1.94627  +22025.61    -0.002806 +4966.655995
   325.0 +6395782.361  +236978.315       +0.000   +46.416048 +1065.493708    +0.000000 -0.5291247065 -0.4690704052 +0.4690704052 +0.5291247065 +0.00000 -0.00241 +0.00000     870.380  3.59785 +0.0805708 +1.92119  +22034.15    -0.002657 +4968.508646
   325.1 +6395787.045  +237084.870       +0.000   +47.301908 +1065.604525    +0.000000 -0.5290646287 -0.4691381659 +0.4691381659 +0.5290646287 +0.00000 -0.00272 +0.00000     870.348  3.59835 +0.0814126 +1.89595  +22042.78    -0.002510 +4970.414099
   325.2 +6395791.817  +237191.435       +0.000   +48.162515 +1065.719775    +0.000000 -0.5289973715 -0.4692140033 +0.4692140033 +0.5289973715 +0.00000 -0.00303 +0.00000     870.317  3.59887 +0.0822303 +1.87058  +22051.49    -0.002364 +4972.372316
   325.3 +6395796.673  +237298.013       +0.000   +48.997721 +1065.839516    +0.000000 -0.5289230773 -0.4692977502 +0.4692977502 +0.5289230773 +0.00000 -0.00332 +0.00000     870.285  3.59940 +0.0830238 +1.84511  +22060.30    -0.002219 +4974.383202
   325.4 +6395801.611  +237404.603       +0.000   +49.807396 +1065.963797    +0.000000 -0.5288418878 -0.4693892391 +0.4693892391 +0.5288418878 +0.00000 -0.00361 +0.00000     870.254  3.59994 +0.0837930 +1.81953  +22069.18    -0.002076 +4976.446608
   325.5 +6395806.629  +237511.205       +0.000   +50.591425 +1066.092663    +0.000000 -0.5287539446 -0.4694883024 +0.4694883024 +0.5287539446 +0.00000 -0.00390 +0.00000     870.222  3.60050 +0.0845378 +1.79388  +22078.15    -0.001934 +4978.562337
   325.6 +6395811.725  +237617.821       +0.000   +51.349710 +1066.226154    +0.000000 -0.5286593887 -0.4695947729 +0.4695947729 +0.5286593887 +0.00000 -0.00417 +0.00000     870.190  3.60107 +0.0852581 +1.76817  +22087.20    -0.001794 +4980.730140
   325.7 +6395816.895  +237724.450       +0.000   +52.082168 +1066.364301    +0.000000 -0.5285583607 -0.4697084834 +0.4697084834 +0.5285583607 +0.00000 -0.00444 +0.00000     870.159  3.60166 +0.0859537 +1.73421  +22096.33    -0.001656 +4982.949728
   325.8 +6395822.136  +237831.093       +0.000   +52.772762 +1066.505100    +0.000000 -0.5284510117 -0.4698292544 +0.4698292544 +0.5284510117 +0.00000 -0.00471 +0.00000     870.128  3.60143 +0.0866099 +1.69515  +22105.53    -0.001615 +4901.039465
   325.9 +6395827.445  +237937.750       +0.000   +53.427544 +1066.649119    +0.000000 -0.5283375246 -0.4699568705 +0.4699568705 +0.5283375246 +0.00000 -0.00496 +0.00000     870.096  3.60202 +0.0872322 +1.66475  +22114.80    -0.001484 +4903.259264
   326.0 +6395832.818  +238044.422       +0.000   +54.057304 +1066.797700    +0.000000 -0.5282180375 -0.4700911667 +0.4700911667 +0.5282180375 +0.00000 -0.00522 +0.00000     870.065  3.60263 +0.0878307 +1.63991  +22124.13    -0.001355 +4905.527009
   326.1 +6395838.252  +238151.109       +0.000   +54.662002 +1066.950856    +0.000000 -0.5280926825 -0.4702319840 +0.4702319840 +0.5280926825 +0.00000 -0.00546 +0.00000     870.034  3.60325 +0.0884054 +1.61508  +22133.53    -0.001228 +4907.842329
   326.2 +6395843.746  +238257.812       +0.000   +55.241611 +1067.108596    +0.000000 -0.5279615915 -0.4703791641 +0.4703791641 +0.5279615915 +0.00000 -0.00570 +0.00000     870.003  3.60388 +0.0889562 +1.59026  +22142.99    -0.001103 +4910.204824
   326.3 +6395849.297  +238364.530       +0.000   +55.796118 +1067.270924    +0.000000 -0.5278248953 -0.4705325494 +0.4705325494 +0.5278248953 +0.00000 -0.00593 +0.00000     869.972  3.60452 +0.0894831 +1.56548  +22152.52    -0.000979 +4912.614062
   326.4 +6395854.902  +238471.265       +0.000   +56.325523 +1067.437840    +0.000000 -0.5276827241 -0.4706919830 +0.4706919830 +0.5276827241 +0.00000 -0.00616 +0.00000     869.941  3.60518 +0.0899862 +1.54074  +22162.09    -0.000858 +4915.069587
   326.5 +6395860.559  +238578.017       +0.000   +56.829835 +1067.609338    +0.000000 -0.5275352073 -0.4708573088 +0.4708573088 +0.5275352073 +0.00000 -0.00638 +0.00000     869.909  3.60585 +0.0904654 +1.51606  +22171.72    -0.000739 +4917.570914
   326.6 +6395866.265  +238684.787       +0.000   +57.309079 +1067.785411    +0.000000 -0.5273824732 -0.4710283718 +0.4710283718 +0.5273824732 +0.00000 -0.00660 +0.00000     869.878  3.60652 +0.0909208 +1.49146  +22181.41    -0.000625 +4920.117540
   326.7 +6395872.017  +238791.574       +0.000   +57.763290 +1067.966045    +0.000000 -0.5272246481 -0.4712050197 +0.4712050197 +0.5272246481 +0.00000 -0.00681 +0.00000     869.847  3.60721 +0.0913525 +1.46636  +22191.14    -0.000515 +4922.708940
   326.8 +6395877.814  +238898.379       +0.000   +58.191402 +1068.151020    +0.000000 -0.5270618565 -0.4713871016 +0.4713871016 +0.5270618565 +0.00000 -0.00702 +0.00000     869.816  3.60710 +0.0917594 +1.43065  +22200.92    -0.000407 +4842.170550
   326.9 +6395883.652  +239005.203       +0.000   +58.573933 +1068.336585    +0.000000 -0.5268942416 -0.4715744462 +0.4715744462 +0.5268942416 +0.00000 -0.00721 +0.00000     869.785  3.60779 +0.0921236 +1.39603  +22210.74    -0.000409 +4844.735776
   327.0 +6395889.526  +239112.046       +0.000   +58.932446 +1068.526511    +0.000000 -0.5267219368 -0.4717668932 +0.4717668932 +0.5267219368 +0.00000 -0.00741 +0.00000     869.754  3.60850 +0.0924650 +1.37265  +22220.60    -0.000307 +4847.341982
   327.1 +6395895.436  +239218.907       +0.000   +59.267001 +1068.720774    +0.000000 -0.5265450592 -0.4719643004 +0.4719643004 +0.5265450592 +0.00000 -0.00760 +0.00000     869.723  3.60921 +0.0927838 +1.34939  +22230.50    -0.000208 +4849.988649
   327.2 +6395901.377  +239325.789       +0.000   +59.577668 +1068.919347    +0.000000 -0.5263637250 -0.4721665270 +0.4721665270 +0.5263637250 +0.00000 -0.00778 +0.00000     869.692  3.60994 +0.0930799 +1.32626  +22240.43    -0.000110 +4852.675244
   327.3 +6395907.349  +239432.690       +0.000   +59.864529 +1069.122201    +0.000000 -0.5261780496 -0.4723734332 +0.4723734332 +0.5261780496 +0.00000 -0.00796 +0.00000     869.662  3.61067 +0.0933535 +1.30325  +22250.40    -0.000014 +4855.401228
